barcode,our_product_id,our_product_name,our_sku,our_category,conflict_product_id,conflict_product_name,conflict_sku,conflict_category,keep_which,notes
731871832208,96f1d209-90dc-49ca-97ef-12d80d73efa0,Kilgore Hickory Brown Water Buffalo Boots (M-BHS-SE7501-HIC-14-EE) [M-BHS-SE7501-HIC-14-EE],M-BHS-SE7501-HIC-14-EE,Footwear - Boots,eb9b49cc-c78e-458a-8064-13da8199d9b3,KILGORE,SE7501-EE140,Kids,,
731871043468,0d324dbd-ae29-4447-b6e2-d9bf1e4f4eb0,Lillie Brown Cowhide Boots (W-BHS-GY9802-BRO-10-B) [W-BHS-GY9802-BRO-10-B],W-BHS-GY9802-BRO-10-B,Footwear - Boots,33e02a19-2d80-4af5-9d23-57e3da15bad4,LILLIE,GY9802-B100,Kids,,
731871424731,b1dda2d7-4771-4b09-8ea0-60e39126f02a,McKean Black Water Buffalo Boots (W-BHS-RP535-BLA-7-B) [W-BHS-RP535-BLA-7-B],W-BHS-RP535-BLA-7-B,Footwear - Boots,0c77574b-e4e6-48b2-b9c7-a66c2dd65d86,MCKEAN,RP535-B070,Kids,,
731871424779,f2b1747b-e6e4-4ce7-8e78-b0b2340a42be,McKean Black Water Buffalo Boots (W-BHS-RP535-BLA-9-B) [W-BHS-RP535-BLA-9-B],W-BHS-RP535-BLA-9-B,Footwear - Boots,170d91c5-4b0e-4f2e-baf2-708df179f1c1,MCKEAN,RP535-B090,Kids,,
731871342400,665ec59c-7a2e-46cc-88e5-2ce4065e262b,Oilpatch Tan Water Buffalo (M-BHS-WR4153-10-D) [M-BHS-WR4153-10-D],M-BHS-WR4153-10-D,Footwear - Boots,713e22ce-fac5-4036-8dd4-aa51543f2af4,OILPATCH,WR4153-D100,Kids,,
731871345357,f921d5e3-55cc-453e-b652-67e7b6a1b77a,Oilpatch Tan Water Buffalo (M-BHS-WR4153-10-EE) [M-BHS-WR4153-10-EE],M-BHS-WR4153-10-EE,Footwear - Boots,594cd748-f8a5-45e9-a0e1-5931cf2b5798,OILPATCH,WR4153-EE100,Kids,,
731871345364,e10ddfc6-f030-4831-bb14-61fc31a7173e,Oilpatch Tan Water Buffalo (M-BHS-WR4153-TAN-10.5-EE) [M-BHS-WR4153-TAN-10.5-EE],M-BHS-WR4153-TAN-10.5-EE,Footwear - Boots,b9d64f3f-3875-428a-a843-e87615652c43,OILPATCH,WR4153-EE105,Kids,,
731871342431,8e5edaee-5539-4378-b217-dc0aaa51ba28,Oilpatch Tan Water Buffalo (M-BHS-WR4153-TAN-11.5-D) [M-BHS-WR4153-TAN-11.5-D],M-BHS-WR4153-TAN-11.5-D,Footwear - Boots,dcce41a8-6c37-4b46-89b3-f4974c74b81f,OILPATCH,WR4153-D115,Kids,,
731871345388,0afe8067-f088-4ce4-95ad-b97870c18583,Oilpatch Tan Water Buffalo (M-BHS-WR4153-TAN-11.5-EE) [M-BHS-WR4153-TAN-11.5-EE],M-BHS-WR4153-TAN-11.5-EE,Footwear - Boots,80144076-ecc8-4390-95e9-dd7ce9392c88,OILPATCH,WR4153-EE115,Kids,,
731871342448,b20ce522-e763-4689-9787-ad8c3971fe3b,Oilpatch Tan Water Buffalo (M-BHS-WR4153-TAN-12-D) [M-BHS-WR4153-TAN-12-D],M-BHS-WR4153-TAN-12-D,Footwear - Boots,4071c984-b6c5-4266-9b9d-9ba2b10d8631,OILPATCH,WR4153-D120,Kids,,
731871345395,a622a718-92b0-4407-933a-3cad07a639a8,Oilpatch Tan Water Buffalo (M-BHS-WR4153-TAN-12-EE) [M-BHS-WR4153-TAN-12-EE],M-BHS-WR4153-TAN-12-EE,Footwear - Boots,d198bbc1-044e-476f-941d-bafee0b76a96,OILPATCH,WR4153-EE120,Kids,,
731871342462,13a8be91-719a-4939-b68a-412aeea7511e,Oilpatch Tan Water Buffalo (M-BHS-WR4153-TAN-14-D) [M-BHS-WR4153-TAN-14-D],M-BHS-WR4153-TAN-14-D,Footwear - Boots,0fdc67c6-ab8e-453a-89eb-bce1cb80fd43,OILPATCH,WR4153-D140,Kids,,
731871345418,e44b1d06-0a9d-4e02-b08b-f638562e86e7,Oilpatch Tan Water Buffalo (M-BHS-WR4153-TAN-14-EE) [M-BHS-WR4153-TAN-14-EE],M-BHS-WR4153-TAN-14-EE,Footwear - Boots,7aec3c7c-ba8a-48fb-a1da-5202e9ad8c8b,OILPATCH,WR4153-EE140,Kids,,
731871324581,251496ab-c3b5-4ce2-86b7-0a5b2209917e,Oilpatch Tan Water Buffalo (M-BHS-WR4153-TAN-7.5-D) [M-BHS-WR4153-TAN-7.5-D],M-BHS-WR4153-TAN-7.5-D,Footwear - Boots,e13153b3-3684-4083-a360-00264784ca48,OILPATCH,WR4153-D075,Kids,,
731871324598,1ba95288-19b3-4861-bc2d-8c207b0f644b,Oilpatch Tan Water Buffalo (M-BHS-WR4153-TAN-8-D) [M-BHS-WR4153-TAN-8-D],M-BHS-WR4153-TAN-8-D,Footwear - Boots,2f600bfa-e5c8-4345-baa9-7e31a4df9907,OILPATCH,WR4153-D080,Kids,,
731871324604,f6b52635-ceda-402d-ae43-13b6efa49cb5,Oilpatch Tan Water Buffalo (M-BHS-WR4153-TAN-8.5-D) [M-BHS-WR4153-TAN-8.5-D],M-BHS-WR4153-TAN-8.5-D,Footwear - Boots,14a1745b-9bb2-4d3c-a1cd-50195b56f1e2,OILPATCH,WR4153-D085,Kids,,
731871324611,a151b607-5ac5-4be5-a106-02ef10e8db5a,Oilpatch Tan Water Buffalo (M-BHS-WR4153-TAN-9-D) [M-BHS-WR4153-TAN-9-D],M-BHS-WR4153-TAN-9-D,Footwear - Boots,76dd3491-1e2f-405d-b2da-5b6d7b65525c,OILPATCH,WR4153-D090,Kids,,
731871014741,df131125-82a9-4bc7-adc2-c24ecc6b1e83,Rustle Grizzly Brown Cowhide Boots (M-BHS-OL7335-CHE-11.5-EE) [M-BHS-OL7335-CHE-11.5-EE],M-BHS-OL7335-CHE-11.5-EE,Footwear - Boots,d69eaaec-2748-4b20-82fd-774fa6735235,RUSTLE,OL7335-EE115,Kids,,
731871014598,cc7ff826-2bd6-48f8-9bb9-aa5cccd07d2e,Rustle Grizzly Brown Cowhide Boots (M-BHS-OL7335-CT-10.5-D) [M-BHS-OL7335-CT-10.5-D],M-BHS-OL7335-CT-10.5-D,Footwear - Boots,9e9460e3-bf10-40e2-bc04-90e29889e57d,RUSTLE,OL7335-D105,Kids,,
731871014611,6cd83207-5541-476f-a74d-b0aae31076de,Rustle Grizzly Brown Cowhide Boots (M-BHS-OL7335-CT-11.5-D) [M-BHS-OL7335-CT-11.5-D],M-BHS-OL7335-CT-11.5-D,Footwear - Boots,0206a406-b587-485d-8d50-b4d647ce540f,RUSTLE,OL7335-D115,Kids,,
731871014628,9d1cb923-9e29-4f2a-9b66-9b228695bc93,Rustle Grizzly Brown Cowhide Boots (M-BHS-OL7335-CT-12-D) [M-BHS-OL7335-CT-12-D],M-BHS-OL7335-CT-12-D,Footwear - Boots,1387bd2e-75f0-466d-8c62-1a1dce49494e,RUSTLE,OL7335-D120,Kids,,
731871014758,c77ff326-53fd-4124-8fb2-103a333f0e47,Rustle Grizzly Brown Cowhide Boots (M-BHS-OL7335-CT-12-EE) [M-BHS-OL7335-CT-12-EE],M-BHS-OL7335-CT-12-EE,Footwear - Boots,8a2d98ee-66cd-472f-9f25-d4209b88e8d2,RUSTLE,OL7335-EE120,Kids,,
731871014635,06e05f4c-10e0-43d8-bf13-945b9b6631e2,Rustle Grizzly Brown Cowhide Boots (M-BHS-OL7335-CT-13-D) [M-BHS-OL7335-CT-13-D],M-BHS-OL7335-CT-13-D,Footwear - Boots,576411ce-732f-4960-8adc-7b8e58a2e947,RUSTLE,OL7335-D130,Kids,,
731871014642,358137c5-e7c6-4fba-ae75-01f240ec6413,Rustle Grizzly Brown Cowhide Boots (M-BHS-OL7335-CT-14-D) [M-BHS-OL7335-CT-14-D],M-BHS-OL7335-CT-14-D,Footwear - Boots,e67befe0-eddd-4502-a82d-e1434bd8fe3f,RUSTLE,OL7335-D140,Kids,,
731871014567,b02aa902-a177-4925-91f4-279d1ca8cd36,Rustle Grizzly Brown Cowhide Boots (M-BHS-OL7335-CT-9-D) [M-BHS-OL7335-CT-9-D],M-BHS-OL7335-CT-9-D,Footwear - Boots,1adba36f-d437-4b7c-b755-a0803959a9eb,RUSTLE,OL7335-D090,Kids,,
731871394959,e9718fdf-dbd1-4818-84db-1a639c6e9671,Tasha Brown Water Buffalo Boots (W-BHS-GY9991-BRO-11-B) [W-BHS-GY9991-BRO-11-B],W-BHS-GY9991-BRO-11-B,Footwear - Boots,11ea8423-2ef2-4eec-a74d-a6024508a705,TASHA,GY9991-B110,Kids,,
731871394645,d6adcc1e-95c5-4fd0-8199-be49518ff7ea,Tasha Brown Water Buffalo Boots (W-BHS-GY9991-BRO-7-B) [W-BHS-GY9991-BRO-7-B],W-BHS-GY9991-BRO-7-B,Footwear - Boots,c49d6710-f967-4df1-82f5-b673f20acdcf,TASHA,GY9991-B070,Kids,,
731871394928,8df5efe8-143a-41e5-b6b7-34119f0ae58e,Tasha Brown Water Buffalo Boots (W-BHS-GY9991-BRO-9-B) [W-BHS-GY9991-BRO-9-B],W-BHS-GY9991-BRO-9-B,Footwear - Boots,76fe7b6a-2879-4313-ad82-bd86fcf58dea,TASHA,GY9991-B090,Kids,,
731871394935,78ca88f7-7d3d-4f4c-94ef-0cfb444ad3f4,Tasha Brown Water Buffalo Boots (W-BHS-GY9991-BRO-9.5-B) [W-BHS-GY9991-BRO-9.5-B],W-BHS-GY9991-BRO-9.5-B,Footwear - Boots,a7aed397-3247-4600-9034-7c72e3a40799,TASHA,GY9991-B095,Kids,,
731871021404,2ae16e37-fa79-456e-ab56-44d6ae7b05dd,Taskmaker Brown Water Buffalo Boots (M-BHS-PD4072-BRO-7.5-D) [M-BHS-PD4072-BRO-7.5-D],M-BHS-PD4072-BRO-7.5-D,Footwear - Boots,dcdc4a73-3005-44e5-8a43-5136edd5476b,TASKMAKER,PD4072-D075,Kids,,
887520514015,b75ce248-78c9-4d08-9c97-17fe74d115f6,Men 12 Tan Silverdale Snip Boots (M-DPC-70017-TAN-8-D) [M-DPC-70017-TAN-8-D],M-DPC-70017-TAN-8-D,Footwear - Boots,b32db4e3-3f21-419e-8d2a-ded8866fa9c2,SILVERDALE LEATHER BOOT,70017TAN/TAN8D,Footwear - Western Boots,,
701340536739,34648898-924f-4e90-a61b-dba89b22adce,A73124 Hat [A-MFW-A73124-6.875-7-7/8],A-MFW-A73124-6.875-7-7/8,,8c2901ce-a990-4407-9c84-9f86ac774918,Ariat Bangora 2 Cord Golden Brown Band Double S,A73124-6.875,Hats - Straw Cowboy Hats,,
701340536791,cb0334a7-1498-42bc-8f84-e3195757633a,A73124 [A-MFW-A73124-7.625-7-5/8],A-MFW-A73124-7.625-7-5/8,,d711f537-b8ea-4661-a439-1986e205ab9b,Ariat Bangora 2 Cord Golden Brown Band Double S,A73124-7.625,Hats - Straw Cowboy Hats,,
701340770454,0fa50455-8246-489a-a365-f1b1ec376ce0,Ariat Youth Hat (K-MFW-A7330601-L-BLA-L) [K-MFW-A7330601-L-BLA-L],K-MFW-A7330601-L-BLA-L,,c2f009a9-e64e-4ce9-85ea-33bfeb80503a,Ariat Bangora Black Youth Hat 2 Cord,A7330601-L,Hats - Straw Cowboy Hats,,
701340770461,fc8abcd5-1f68-42bd-903b-4d0cd06879ec,Ariat Youth Hat (K-MFW-A7330601-M-M) [K-MFW-A7330601-M-M],K-MFW-A7330601-M-M,,43c50f56-c1df-4bf0-b812-dd972d58b1cd,Ariat Bangora Black Youth Hat 2 Cord,A7330601-M,Hats - Straw Cowboy Hats,,
701340770478,155fbca2-fa4a-4e49-bdc3-9e78d687a9ea,Ariat Youth Hat (K-MFW-A7330601-XL-BLA-XL),K-MFW-A7330601-XL-BLA-XL,,6a5ce803-8c77-42a0-b639-4d6adc5aa327,Ariat Bangora Black Youth Hat 2 Cord,A7330601-XL,Hats - Straw Cowboy Hats,,
701340536784,900d06eb-b16d-4e83-be0b-660d065c7d91,Hat A73124 [A-MFW-A73124-7.5-7-1/2],A-MFW-A73124-7.5-7-1/2,,284ff54c-279b-4a27-924c-6203b5484cfe,Ariat Bangora 2 Cord Golden Brown Band Double S,A73124-7.5,Hats - Straw Cowboy Hats,,
701340526129,84949e0e-ee12-40e2-b46e-f7ef649124d1,Twister Hat (A-MFW-T71621-7-7) [A-MFW-T71621-7-7],A-MFW-T71621-7-7,,12285e40-ce3d-4725-83dd-aa7909a27e21,Twister Bangora Western Hat,T71621-7,Hats - Straw Cowboy Hats,,
701340767386,f509343c-7011-48e7-8783-5b0e947acf1b,Twister Hat (A-MFW-T75324286-7) [A-MFW-T75324286-7],A-MFW-T75324286-7,,d6376956-5480-49a0-a3ee-f9d1e5cd5780,El Paso 4 1/4 SS/SS Wool Steel Hat,T75324286-7,Hats - Felt Cowboy Hats,,
701340287167,291de077-d599-4434-b33d-7615d8e86bb5,Twister Hat T7101001 [A-MFW-T171001-7.125-BLA-7-1/8],A-MFW-T171001-7.125-BLA-7-1/8,,500c822d-9374-47f7-b02c-52df5cdc5d4e,Twister Dallas Wool Western Hat,T7101001-7.125,Hats - Felt Cowboy Hats,,
701340287181,4a6898a4-0137-4ee9-a927-28381d67c54c,Twister Hat T7101001 [A-MFW-T7101001-7.375-BLA-7-3/8],A-MFW-T7101001-7.375-BLA-7-3/8,,3f674277-7cff-4115-b1e6-3bf27599258d,Twister Dallas Wool Western Hat,T7101001-7.375,Hats - Felt Cowboy Hats,,
701340789654,45c00190-795b-4b2c-88c8-28730f611e59,Twister Hat T73436 [A-MFW-T73436-7.25-7-1/4],A-MFW-T73436-7.25-7-1/4,,87a97bc7-4436-4d28-a929-861765dc0131,Twister 10X Shantung Natural Hat,T73436-7.25,Hats - Straw Cowboy Hats,,
701340767393,4ec60088-7878-407f-911b-55c447f6ee02,Twister Hat T75324286 [A-MFW-T75324286-7.125-BLA-7-1/8],A-MFW-T75324286-7.125-BLA-7-1/8,,7416a9ed-9947-49b8-aaf3-d2ac9beb92fe,El Paso 4 1/4 SS/SS Wool Steel Hat,T75324286-7.125,Hats - Felt Cowboy Hats,,
701340526105,dceb41c0-abaf-46a0-bf67-0082c388ee2f,Twister Hat [A-MFW-T71621-6.75-6-3/4],A-MFW-T71621-6.75-6-3/4,,e684e32f-bf81-4b33-be05-2b762e92878f,Twister Bangora Western Hat,T71621-6.75,Hats - Straw Cowboy Hats,,
701340526112,598303e1-e9c9-4ae9-b6cb-8fd7fa641418,Twister Hat [A-MFW-T71621-6.875-6-7/8],A-MFW-T71621-6.875-6-7/8,,cac9491c-e6e9-4454-9d8f-c0bf3c0dcd2a,Twister Bangora Western Hat,T71621-6.875,Hats - Straw Cowboy Hats,,
701340526174,6223b26a-af99-4039-9e5b-be3f3d2b7243,Twister Hat [A-MFW-T71621-7.625-7-5/8],A-MFW-T71621-7.625-7-5/8,,8e18d4e9-3e0c-44d7-9ccb-d8661cbad0f9,Twister Bangora Western Hat,T71621-7.625,Hats - Straw Cowboy Hats,,
701340309739,c6d88774-4f4f-419a-ab66-1b02b6ef5949,Twister Youth Hat (A-MFW-T7100348-XL-XL) [A-MFW-T7100348-XL-XL],A-MFW-T7100348-XL-XL,,e640e6bf-eb4e-48c0-bf0f-904a4fbf07ff,Twister Youth Western Hat,T7100348-XL,Hats - Straw Cowboy Hats,,
701340155886,9cfc3368-2501-4fea-987f-2511b4b550d5,Twister Youth Hat (K-MFW-T7100348-L-L) [K-MFW-T7100348-L-L],K-MFW-T7100348-L-L,,6e096cdf-00af-4347-8f5d-6fbf90447cf7,Twister Youth Western Hat,T7100348-L,Hats - Straw Cowboy Hats,,
701340208193,7839fde5-dae0-4468-b17f-8ef5147394d3,Twister Youth Hat (K-MFW-T7102048-S-S) [K-MFW-T7102048-S-S],K-MFW-T7102048-S-S,,4eddf6c5-b31e-40a4-a8f8-315a214d85c0,Twister Youth Western Hat,T7102048-S,Hats - Straw Cowboy Hats,,
701340444577,c0187db8-44a1-4552-977c-73d974510f79,Twister Youth Hat (K-MFW-T71318-L-WHI-L),K-MFW-T71318-L-WHI-L,,33379295-5c4e-46d3-bb24-0c948f9a9b96,Twister Youth Bangora Straw Hat,K-MFW-T71318-L,Hats - Straw Cowboy Hats,,
701340444584,afa33d39-c46b-488a-9377-153fd8385041,Twister Youth Hat (K-MFW-T71318-XL-WHI-XL),K-MFW-T71318-XL-WHI-XL,,1b91f0a0-2a25-4c25-9297-2532c66419ba,Twister Youth Bangora Straw Hat,K-MFW-T71318-XL,Hats - Straw Cowboy Hats,,
197815951075,fc39ea26-ad6d-4645-aed3-e88bd5b07f00,Mens SS Polo Snap (M-WMA-TM51T08207-BLU-XS),M-WMA-TM51T08207-BLU-XS,,a787765b-aed5-49e3-96d3-ff1d548fcc40,Panhandle Slim Mens SS Polo Snap,TM51T08207-45-XS,Apparel - Knit Shirts & Polos,,
197815951129,a5aa58f2-629b-4dca-8551-4798d526085f,Mens SS Polo Snap (M-WMA-TM51T08207-BLU-XS),M-WMA-TM51T08207-BLU-XXL,,c4310fab-e318-4dde-86f5-1a2881b75ed2,Panhandle Slim Mens SS Polo Snap,TM51T08207-45-XXL,Apparel - Knit Shirts & Polos,,
197815951082,7d20b4d2-3712-4937-a2fe-1c6aea0b56d7,Mens SS Polo Snap (M-WMA-TM51T08207-BLU-XS),M-WMA-TM51T08207-BLU-S,,7b510cf3-257c-41d4-9ac3-c75178275e46,Panhandle Slim Mens SS Polo Snap,TM51T08207-45-S,Apparel - Knit Shirts & Polos,,
197815951099,e2ca0627-d20e-4680-a3be-a2b32be5fd31,Mens SS Polo Snap (M-WMA-TM51T08207-BLU-XS),M-WMA-TM51T08207-BLU-M,,11131675-371b-44f6-96d6-1489156e17ab,Panhandle Slim Mens SS Polo Snap,TM51T08207-45-M,Apparel - Knit Shirts & Polos,,
197815951105,a27234bd-2083-47dd-9422-7abd1c69d9a1,Mens SS Polo Snap (M-WMA-TM51T08207-BLU-XS),M-WMA-TM51T08207-BLU-L,,6dcc089f-ff4e-4064-946a-60c92adda844,Panhandle Slim Mens SS Polo Snap,TM51T08207-45-L,Apparel - Knit Shirts & Polos,,
197815951112,8a3e78a0-e444-4fb4-96c6-ea6460e674d3,Mens SS Polo Snap (M-WMA-TM51T08207-BLU-XS),M-WMA-TM51T08207-BLU-XL,,ed2530ac-e0eb-45a8-9a1c-f3544b696182,Panhandle Slim Mens SS Polo Snap,TM51T08207-45-XL,Apparel - Knit Shirts & Polos,,
197815951495,3dd1bac8-7b1f-4705-946e-89c3d0b8fdef,Mens SS Polo Snap (M-WMA-TM51T08217-NAV-S),M-WMA-TM51T08217-NAV-XXL,,7a1c0992-3324-496b-8f4f-15cf17fafe8e,Panhandle Slim Mens SS Polo Snap,TM51T08217-42-XXL,Apparel - Knit Shirts & Polos,,
197815951457,f76df140-667a-454c-b905-26563b09aec9,Mens SS Polo Snap (M-WMA-TM51T08217-NAV-S),M-WMA-TM51T08217-NAV-S,,87985528-22d0-478e-9744-b493f6c8b1f9,Panhandle Slim Mens SS Polo Snap,TM51T08217-42-S,Apparel - Knit Shirts & Polos,,
197815951488,d3cee2c2-b191-4a57-8de4-2f098d5eaedb,Mens SS Polo Snap (M-WMA-TM51T08217-NAV-S),M-WMA-TM51T08217-NAV-XL,,39217c37-ee9c-4233-95c6-ed11c1cda711,Panhandle Slim Mens SS Polo Snap,TM51T08217-42-XL,Apparel - Knit Shirts & Polos,,
197815951464,2da706e9-4ecb-499b-aed1-8278a0f1fdd2,Mens SS Polo Snap (M-WMA-TM51T08217-NAV-S),M-WMA-TM51T08217-NAV-M,,fd4b5651-d5f5-400b-9e17-36b90fbc7439,Panhandle Slim Mens SS Polo Snap,TM51T08217-42-M,Apparel - Knit Shirts & Polos,,
197815951471,56d64fcd-3a4b-43a7-a00d-87354a61eac1,Mens SS Polo Snap (M-WMA-TM51T08217-NAV-S),M-WMA-TM51T08217-NAV-L,,da077898-c522-4631-8a7f-b1cc0648ae4c,Panhandle Slim Mens SS Polo Snap,TM51T08217-42-L,Apparel - Knit Shirts & Polos,,
196692557998,1361e67b-a51c-4ba1-bf01-c32ca1e06a57,Leather Aztec Emb Boot (M-WMA-RRWD4HR1BS-MED-33-34) [M-WMA-RRWD4HR1BS-MED-33-34],M-WMA-RRWD4HR1BS-MED-33-34,Apparel - Jeans,32fd94c3-0b76-4fd1-a5e7-f5fac2117413,Bootcut high rise - Leather Aztec Emb Boot,RRWD4HR1BS-33-34,Apparel - Jeans,,
196692558117,57c43d64-1803-48db-b362-12ccdd33eeeb,Leather Aztec Emb Boot (M-WMA-RRWD4HR1BS-MED-33-36) [M-WMA-RRWD4HR1BS-MED-33-36],M-WMA-RRWD4HR1BS-MED-33-36,Apparel - Jeans,cb114353-6c85-4106-be3f-242f523f1063,Bootcut High Rise – “Leather Aztec Emb Boot”,RRWD4HR1BS-33-36,Apparel - Jeans,,
196692557875,4c55f858-07c6-4bf3-aa9b-278f782043d3,Leather Aztec Emb Boot (W-WMA-RRWD4HR1BS-MED-33-32) [W-WMA-RRWD4HR1BS-MED-33-32],W-WMA-RRWD4HR1BS-MED-33-32,Apparel - Jeans,9d689244-8155-4974-b006-62b754960342,Bootcut high rise - Leather Aztec Emb Boot,RRWD4HR1BS-33-32,Apparel - Jeans,,
197815944756,d67ec542-b1c2-4e9c-a381-dc1907b0d980,Mens LS 2Pkt Snap (M-WMA-RMN2S08249-MAR-XS),M-WMA-RMN2S08249-MAR-XL,,71642a5a-e931-44dc-a784-77aa05041d80,Panhandle Slim Mens LS 2Pkt Snap,RMN2S08249-60-XL,Apparel - Western Woven Shirts,,
197815944763,39daf3ae-4327-4699-aecd-64ff8ccafb9a,Mens LS 2Pkt Snap (M-WMA-RMN2S08249-MAR-XS),M-WMA-RMN2S08249-MAR-XXL,,923eec64-2708-4209-8160-a8fc32c8a11d,Panhandle Slim Mens LS 2Pkt Snap,RMN2S08249-60-XXL,Apparel - Western Woven Shirts,,
197815944732,7ed245ce-fe78-41f5-8ec4-6b99aea82020,Mens LS 2Pkt Snap (M-WMA-RMN2S08249-MAR-XS),M-WMA-RMN2S08249-MAR-M,,dbf4d6ea-b6d5-4152-b95b-3f7865d90b78,Panhandle Slim Mens LS 2Pkt Snap,RMN2S08249-60-M,Apparel - Western Woven Shirts,,
197815944749,574995f9-0f7e-4ca4-86b8-348c7d74ae16,Mens LS 2Pkt Snap (M-WMA-RMN2S08249-MAR-XS),M-WMA-RMN2S08249-MAR-L,,0d1e0fb6-bec4-46fb-ab51-82b16b19efdb,Panhandle Slim Mens LS 2Pkt Snap,RMN2S08249-60-L,Apparel - Western Woven Shirts,,
740176318928,9aaa3d52-fd84-4dbb-81dd-ba2d2630223c,Riding Dark Vintage Bootcut (W-WMA-W7_9516-DAR-32-32),W-WMA-W7_9516-NAV-32-30,Apparel - Jeans,d33159df-1c15-4d30-ad5d-5fa75ac7beb1,Juniors Riding Boot Cut,W7-9516-32-30,Apparel - Jeans,,
194648838603,e79db42c-a560-4a08-b32d-ad9916510afc,Rock & Roll Denim Vintage '46 Double Barrel Jeans (M-WMA-RRMD0SRZS8-SMA-33-30) [M-WMA-RRMD0SRZS8-SMA-33-30],M-WMA-RRMD0SRZS8-SMA-33-30,Apparel - Jeans,5ae48aad-f021-45e3-b5c2-725927bdb187,Vintage '46 Double Barrel Jeans,RRMD0SRZS8-DV-33-30,Apparel - Jeans,,
194648842181,5124bdbf-f951-4b7f-84f8-1af1af0b1d85,Two Tone Raise Denim V PCT (M-WMA-RRMD0SRZSR-MED-29-36) [M-WMA-RRMD0SRZSR-MED-29-36],M-WMA-RRMD0SRZSR-MED-29-36,Apparel - Jeans,0c7579b5-9dbd-42b2-a8f2-ea64784fd1aa,Vintage '46 Double Barrel Jeans,RRMD0SRZS8-DV-29-36,Apparel - Jeans,,
194648842013,27dd4bd0-122d-42c5-aeb6-e0e3b2b9b307,Two Tone Raise Denim V PCT (M-WMA-RRMD0SRZSR-MED-44-32) [M-WMA-RRMD0SRZSR-MED-44-32],M-WMA-RRMD0SRZSR-MED-44-32,Apparel - Jeans,92837587-7ebf-4900-9dcb-3d4206e666fc,Vintage '46 Double Barrel Jeans,RRMD0SRZS8-DV-44-32,Apparel - Jeans,,
194648439220,329b14b3-d584-4cee-a727-81475f2c8abb,Vintage '46 Double Barrel Straight Jeans (M-WMA-MVS9872-MED-35-30) [M-WMA-MVS9872-MED-35-30],M-WMA-MVS9872-MED-35-30,Apparel - Jeans,e8a2a9a2-b4a0-4968-994f-bf919a410836,Mens Reflex Double Barrel,MVS9872-MV-35-30,Apparel - Jeans,,
196070562316,aacd687f-c9d5-4a70-87c3-1efd480933a2,Corrina Grey Sandal (W-KAR-09-021-0607-3429-GRA-6-NA),W-KAR-09-021-0607-3429-GRA-6-NA,,cf2292ed-9220-4f39-8f2f-6cb24efc1a8c,Women's Corrina Sandals - Gray,09-021-0607-3429-GY-6,Footwear - Shoes,,
883383806717,f2366f01-2164-455a-a5b5-3dc023740d0a,Stetson Alder Hat (A-RHE-OSALDR-203005MO-WHE-M) [A-RHE-OSALDR-203005MO-WHE-M],A-RHE-OSALDR-203005MO-WHE-M,,53e13bef-4850-4f32-a022-3519a550a541,20 ALDER,OSALDR-203005M0,Hats,,
195556034484,30ea0303-c130-41e9-a049-8c4e1f555c10,Stetson Belgrade Hat (A-RHE-OSBLGD-343007S0-BLA-S) [A-RHE-OSBLGD-343007S0-BLA-S],A-RHE-OSBLGD-343007S0-BLA-S,,5b89357e-a37b-419a-a705-0044be3d0a5c,34 BELGRADE,OSBLGD-343007S0,Hats,,
196070850109,0cd41336-b60e-464d-ad72-30b799b99281,Tin Haul Boots (W-KAR-14-021-0007-1550-6-NA),W-KAR-14-021-0007-1550-6-NA,Footwear - Boots,ff92c77a-9c42-468a-974b-c2d02e42a193,Womens Lady Luck,W-KAR-1402100071550-LLU-6,Footwear - Western Boots,,
745515493496,7cc02979-5b88-4328-b430-c2a15aaf0d9c,Plano Taupe Suede Boots (M-BHS-DR3051-TAU-12-D) [M-BHS-DR3051-TAU-12-D],M-BHS-DR3051-TAU-12-D,Footwear - Boots,c935d222-f433-4109-8db4-9d232c994b7e,PLANO,DR3051-D120,Kids,,
884882967022,3e643a22-6410-4644-9aab-103d5907fa5b,"11"" UltraLite X Work Boot (Nano toe) (M-TWX-MULN004-MD-11.5-EE) [M-TWX-MULN004-MD-11.5-EE]",M-TWX-MULN004-MD-11.5-EE,Footwear - Boots,520abd6b-6b52-4524-bd42-945b5b5353af,"11"" UltraLite X Work Boot MULN004",MULN004-EE-11.5,Footwear - Work Boots,,
884882756343,502243b4-2f77-439e-a15b-4ba309a5c1b0,"11"" UltraLite X Work Boot (Nano toe) (M-TWX-MULN004-MD-14-EE) [M-TWX-MULN004-MD-14-EE]",M-TWX-MULN004-MD-14-EE,Footwear - Boots,7cd7dbdd-00f3-4a8c-843a-dbade8d44381,"11"" UltraLite X Work Boot MULN004",MULN004-EE-14,Footwear - Work Boots,,
884882694089,4ca534e2-ae68-494d-a66d-027c3a980741,"12"" Western Work Boot (M-TWX-MXBW008-CP-14-EE) [M-TWX-MXBW008-CP-14-EE]",M-TWX-MXBW008-CP-14-EE,Footwear - Boots,7db203d9-0bce-4c76-ad13-187a591ac5d4,"12"" Western Work Boot MXBW008",MXBW008-EE-14,Footwear - Work Boots,,
