source_pid,orphan_sku,ls_product_id,ls_uuid_found,style_number_raw,style_number_clean,embedded_color_code,brand,supplier,category,barcode,retail_price,supply_price,color,size,item_name,ls_deleted_at,ls_active,ls_family_id,ls_name
4228,A-MFW-T71010149-7.625-BEI-7-5/8,8efd4aa3-a116-4c70-8db3-1dd61c477abd,Y,T71010149-7.625,T71010149-7.625,,M&F,M&F Western Products,Hats - Wool,701343738817,84.95,,Beige?,7 5/8,Twister Hat Dallas,,Y,2de6f944-6041-4456-b28a-421e8664001b,Twister Hat Dallas (A-MFW-T71010149-7.625-BEI-7-5/8)
4229,A-MFW-T71010149-7.375-BEI-7-3/8,15d486fd-1ddb-41d4-8435-9cf1aa9cdf71,Y,T71010149-7.375,T71010149-7.375,,M&F,M&F Western Products,Hats - Wool,701340788794,84.95,,Beige?,7 3/8,Twister Hat Dallas,,Y,97ac1372-2e80-46ec-ad1d-fc8534dabd73,Twister Hat Dallas (A-MFW-T71010149-7.375-BEI-7-3/8) [A-MFW-T71010149-7.375-BEI-
4230,A-MFW-T71010149-7.5-BEI-7-1/2,210b4a2b-9636-443f-9828-35a4280b258f,Y,T71010149-7.5,T71010149-7.5,,M&F,M&F Western Products,Hats - Wool,701340788800,84.95,,Beige?,7 1/2,Twister Hat Dallas,,Y,60713a86-5c21-41fd-b439-880f89209924,Twister Hat Dallas (A-MFW-T71010149-7.5-BEI-7-1/2) [A-MFW-T71010149-7.5-BEI-7-1/
4232,A-RBR-GB00615-ME-M-NA,16e97dc6-e560-4546-82b7-4c61412722b3,Y,GB00615 ME,GB00615,ME,Georgia Boot,Rocky Brands US,Footwear - Accessories,193715548858,28.95,,,M,Georgia Boot AMP Square Toe Insole,,Y,f8e244c9-ebbe-4e4d-8c0f-dac680f3ef03,Georgia Boot AMP Square Toe Insole (A-RBR-GB00615-ME-M-NA) [A-RBR-GB00615-ME-M-N
4234,A-MFW-T71010277-7.75-BEI-7-3/4,d93aa8c0-50ce-48d1-a985-0dd005dbbe72,Y,T71010277-7.75,T71010277-7.75,,M&F,M&F Western Products,Hats - Wool,701340710610,84.95,,Beige?,7 3/4,Twister Hat Dallas,,Y,f93cea09-2a5a-413e-a612-c33e5107fcb2,Twister Hat Dallas (A-MFW-T71010277-7.75-BEI-7-3/4) [A-MFW-T71010277-7.75-BEI-7-
4240,A-MFW-T71010277-7.875-BEI-7-7/8,b6b7aac5-0e09-4309-b0cd-7a73c22d0744,Y,T71010277-7.875,T71010277-7.875,,M&F,M&F Western Products,Hats - Wool,701340710627,84.95,,Beige,7 7/8,Twister Hat Dallas,,Y,cd4cd794-d687-4ebb-bbaa-c3135287ba74,Twister Hat Dallas (A-MFW-T71010277-7.875-BEI-7-7/8) [A-MFW-T71010277-7.875-BEI-
4242,A-MFW-T71010149-7.875-BEI-7-7/8,1f0382c3-7f57-4a94-a9e2-05d0705c07d0,Y,T71010149-7.875,T71010149-7.875,,M&F,M&F Western Products,Hats - Wool,701340788831,84.95,,Beige,7 7/8,Twister Hat Dallas,,Y,42e8df03-717b-414c-a2f6-47bfb64f5469,Twister Hat Dallas (A-MFW-T71010149-7.875-BEI-7-7/8) [A-MFW-T71010149-7.875-BEI-
4280,A-RHE-RFCTLM-7540B574-B5-7-1/2,a405782d-a2d9-467a-819d-9445de1e5663,Y,RFCTLM-7540B574,RFCTLM-7540B574,,Resistol,"HATCO (RHE Hatco, Inc.)",Hat - Wool,795214764991,349.95,,B5 Driftwood,7 1/2,City Limits Hat,,Y,0aa641dc-041f-4f7a-b2a1-6fa0b4879af8,City Limits Hat (A-RHE-RFCTLM-7540B574-B5-7-1/2) [A-RHE-RFCTLM-7540B574-B5-7-1/2
4283,A-RHE-SFGUSS-50400774-BLA-7-1/2,fd222612-4774-4777-a0c4-b48c68f33fdc,Y,SFGUSS-50400774,SFGUSS-50400774,,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,795177101475,339.95,,Black,7 1/2,Stetson Gus Hat,,Y,9343b01a-fb35-4485-a485-92a10cd6fc12,Stetson Gus Hat (A-RHE-SFGUSS-50400774-BLA-7-1/2) [A-RHE-SFGUSS-50400774-BLA-7-1
4287,A-RHE-SFSKYL-75400766-BLA-6-3/4,74822b48-fcdf-4579-921d-d4572850f43d,Y,SFSKYL-75400766,SFSKYL-75400766,,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,349.95,,Black,6 3/4,Stetson Skyline Hat,,Y,a904a844-4a88-411a-9f60-638784f811d7,Stetson Skyline Hat (A-RHE-SFSKYL-75400766-BLA-6-3/4)
4288,A-RHE-SFSKYL-75400773-BLA-7-3/8,b7868a83-e9a9-41bc-813f-8b81df17408a,Y,SFSKYL-75400773,SFSKYL-75400773,,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,883383034592,349.95,,Black,7 3/8,Stetson Skyline,,Y,e63509ca-c764-4835-a8e8-5056e24ba048,Stetson Skyline (A-RHE-SFSKYL-75400773-BLA-7-3/8) [A-RHE-SFSKYL-75400773-BLA-7-3
4290,A-RHE-SFSKYL-75400767-BLA-6-7/8,37175e5f-5521-421a-b2bb-6db6af812ade,Y,SFSKYL-75400767,SFSKYL-75400767,,Stetson ,"HATCO (RHE Hatco, Inc.)",Hats - ,,349.95,,Black,6 7/8,Stetson Skyline Hat,,Y,d6820f70-5d83-43f5-bd37-b85ca51ea35e,Stetson Skyline Hat (A-RHE-SFSKYL-75400767-BLA-6-7/8)
4291,A-RHE-SFGUSS-50406173-SIL-7-3/8,4599aea7-8638-469a-843a-10a79d36c701,Y,SFGUSS-50406173,SFGUSS-50406173,,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,795177104582,339.95,,Silverbelly,7 3/8,Stetson Gus Hat,,Y,467898fd-645c-4afe-b794-3d86cae541d3,Stetson Gus Hat (A-RHE-SFGUSS-50406173-SIL-7-3/8) [A-RHE-SFGUSS-50406173-SIL-7-3
4294,A-RHE-SFGUSS-50400773-BLA-7-3/8,68f76277-be44-46ce-a945-894479509e1e,Y,SFGUSS-50400773,SFGUSS-50400773,,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,339.95,,Black,7 3/8,Stetson Gus Hat,,Y,2bd863bf-5cfb-4abd-82ee-3344c6f52bdb,Stetson Gus Hat (A-RHE-SFGUSS-50400773-BLA-7-3/8)
4338,A-BHS-SOX-9606-LIM-X-Large-NA,be0caadf-a097-4014-96af-00e35e40a1d5,Y,SOX 9606,SOX,9606,Justin Boots,BHSH (BH Shoe Holdings),Footwear - Accessories,026218210598,11.95,,Lime,X-Large,Justin Boots Socks,,Y,0fc7ba2f-fdea-4e9e-8c55-e02fafddd0fc,Justin Boots Socks (A-BHS-SOX-9606-LIM-X-Large-NA)
4353,K-MFW-0415230-S-Youth-S-NA,7645db3a-1d23-4c6a-b74b-f1a6136258be,Y,0415230-S,0415230-S,,M&F,M&F Western Products,Footwear - Accessories,701340494046,9.95,,,Youth S,Blazin Roxx Insole for Snip Toe Boots,,Y,63e8e198-0b1b-4882-b24c-38ae1391b2f6,Blazin Roxx Insole for Snip Toe Boots (K-MFW-0415230-S-Youth-S-NA)
4378,A-BHH-0662BL-BLA-6-3/4,e9f0f9d0-83b8-4d34-a330-65d343df1f92,Y,0662BL,0662BL,,Bullhide,Bullhide Hats,Hats - Wool,7707060203459,230.97,,Black,6 3/4,True to the Game 10X Hat,,Y,14004277-e98d-45ff-ad58-1fd6d98110a9,True to the Game 10X Hat (A-BHH-0662BL-BLA-6-3/4)
4388,A-BHH-0550KH-KHA-7-5/8,e9b2e355-5ad4-4c30-8045-32160f21f1a4,Y,0550KH,0550KH,,Bullhide Hats,Bullhide Hats,Hats - Wool,7707060235030,69.95,,Khaki,7 5/8,Kingman 4X Hat,,Y,b2681b83-1eaa-4f3d-8bb7-24d2892e88cf,Kingman 4X Hat (A-BHH-0550KH-KHA-7-5/8)
4389,A-BHH-0518BC-BUC-7-5/8,c93686b3-fd6c-46a4-bebe-f5d068cbc7b0,Y,0518BC,0518BC,,Bullhide,Bullhide Hats,Hats - Wool,7707060237102,109.95,,Buckskin,7 5/8,Legacy 8X Hat,,Y,8d60733b-303c-46c6-8327-34beb11c9245,Legacy 8X Hat (A-BHH-0518BC-BUC-7-5/8)
4434,A-RHE-F3010-MST-7-1/8,d6ed1ab7-23cc-4895-b557-f42f084fc132,Y,F3010,F3010,,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,100.00,,Mist Gray,7 1/8,Stetson Rancher Hat,,Y,15ebde2a-1ad5-440c-8a45-bf4090cd4289,Stetson Rancher Hat (A-RHE-F3010-MST-7-1/8)
4436,A-RHE-A6056-BUC-7-3/8,d00c3d49-98b2-4c61-a524-217427207d94,Y,A6056,A6056,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,119.97,,Buckskin,7 3/8,Resistol Cattleman Hat 4X,,Y,3f529e43-06e8-48b0-b43f-61f4b32befc0,Resistol Cattleman Hat 4X (A-RHE-A6056-BUC-7-3/8)
4439,A-BHH-0805SB-SIL-6-3/4,154d48b3-d820-4c31-80a1-479d93a8c642,Y,0805SB,0805SB,,Bullhide,Bullhide Hats,Hats - Wool,7707060267024,60.95,,Silverbelly,6 3/4,Bullhide Gholson 4X Hat,,Y,4f61fcfd-176b-493f-90dd-5ed786dfe088,Bullhide Gholson 4X Hat (A-BHH-0805SB-SIL-6-3/4)
4441,M-RHE-RFKGMN-52402276-BRO-7-3/4,4edb9cb7-ed40-4630-8374-7e294df19e19,Y,RFKGMN-52402276,RFKGMN-52402276,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,139.97,,Brown,7 3/4,Resistol George Straight Kingman Hat,,Y,82b2176e-f837-499c-b1e7-e9ae4a2b7cae,Resistol George Straight Kingman Hat (M-RHE-RFKGMN-52402276-BRO-7-3/4)
4443,A-RHE-4145-WHI-6-5/8,fa68f210-0e18-4833-9871-a67dce547743,Y,4145,4145,,Bailey,"HATCO (RHE Hatco, Inc.)",Hats - Wool,794056127568,89.95,,White,6 5/8,Bailey Hats Lightning 4X,,Y,7365d9ae-9856-49ed-927c-8edd283d9d01,Bailey Hats Lightning 4X (A-RHE-4145-WHI-6-5/8)
4444,A-RHE-RFACAC-RB42VT72-VT-7-1/4,8603c896-cb32-491a-9f01-bcac9fc5d697,Y,RFACAC-RB42VT72,RFACAC-RB42VT72,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,195556095881,339.97,,VT Violet,7 1/4,Resistol Electric Collection Hat,,Y,8bb66550-4617-4d10-9fc4-4871d466b30b,Resistol Electric Collection Hat (A-RHE-RFACAC-RB42VT72-VT-7-1/4) [A-RHE-RFACAC-
4453,A-RHE-RF04750740.DLTN-L-BLA-6-3/4,b996c85d-dd39-45fe-8f17-064707cc9528,Y,RF04750740.DLTN-L,RF04750740.DLTN-L,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,795214246022,119.97,,Black,6 3/4,Resistol Hat,,Y,902f7b75-a533-4956-a82c-e178eb1e69b1,Resistol Hat (A-RHE-RF04750740.DLTN-L-BLA-6-3/4)
4456,K-RHE-RF03107136-TANR-L-SIL-6-3/4-L,3739b82e-00f3-46cf-9b48-560980fcdfe0,Y,RF03107136 TANR-L,RF03107136,TANR-L,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,87.97,,Silverbelly,6 3/4 L,Resistol JR Hat,,Y,20716cb2-bc8b-4cb6-a3c1-b3be18dafc0e,Resistol JR Hat (K-RHE-RF03107136-TANR-L-SIL-6-3/4-L)
4457,A-RHE-A4033-SIL-6-3/4,b3b13c6d-4de8-4e1a-afc5-2e7f2105dd64,Y,A4033,A4033,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,94.97,,Silver Belly,6 3/4,Resistol 4X Cattleman Hat,,Y,a3fc0527-4d5c-450e-9f8a-0f9ed4b2a166,Resistol 4X Cattleman Hat (A-RHE-A4033-SIL-6-3/4)
4458,A-RHE-RF06091750-ELSB-L-BUC-6-3/4,e4579abb-96cf-471c-b005-4e318fd815ab,Y,RF06091750 ELSB-L,RF06091750,ELSB-L,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,125.97,,Buckskin,6 3/4,Resistol 6X El Simbolo Hat,,Y,71ce0153-f29d-422c-8ee1-c55544049709,Resistol 6X El Simbolo Hat (A-RHE-RF06091750-ELSB-L-BUC-6-3/4)
4459,A-RHE-RF1075A440.STHS-L-CHA-6-5/8,206dcc2a-3d8d-4b2f-bf4c-528eb6db268d,Y,RF1075A440.STHS-L,RF1075A440.STHS-L,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,795214042556,216.97,,Chamois,6 5/8,10X Resistol Sterling Horse Hat,,Y,f6661dbc-4872-45d3-b26a-5aaa259d5d4d,10X Resistol Sterling Horse Hat (A-RHE-RF1075A440.STHS-L-CHA-6-5/8)
4461,A-RHE-SF04050726-OPRD-R-BLA-7,990b1b4d-b8f0-448e-a490-3419ef486229,Y,SF04050726 OPRD-R,SF04050726,OPRD-R,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,81.97,,Black,7,Stetson Open Road 4X Hat,,Y,2cb1254e-f278-428b-8b4d-f5a9553aca7e,Stetson Open Road 4X Hat (A-RHE-SF04050726-OPRD-R-BLA-7)
4462,A-RHE-SF03320730-CULY-R-BLA-7-1/8-R,f026fa72-d662-4a93-a7e6-5f0b5bd3e379,Y,SF03320730 CULY-R,SF03320730,CULY-R,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,50.00,,Black,7 1/8 R,Stetson Cavalry Hat,,Y,34c81a05-82c0-4839-a4f0-d13db1de0e1e,Stetson Cavalry Hat (A-RHE-SF03320730-CULY-R-BLA-7-1/8-R)
4463,A-RHE-SF04166139-DUNEB-R-SIL-7-3/8-R,4052550f-8b9a-4b71-9e60-5ff8ce2ea381,Y,SF04166139 DUNEB-R,SF04166139,DUNEB-R,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,81.97,,Silverbelly,7 3/8 R,Stetson Dune 4X Hat,,Y,b0a9d5f8-ad5a-4072-87f0-5381e7d28c0f,Stetson Dune 4X Hat (A-RHE-SF04166139-DUNEB-R-SIL-7-3/8-R)
4498,M-MIN-MB71934005-IND-NA-31-38,ef89e26f-7cb0-4299-ba86-a5b940b12b62,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036466,89.95,,NA,31,Cinch Carter 2.4 Relaxed Jeans,,Y,47ce0ced-31aa-4220-befd-8826933cac46,Cinch Carter 2.4 Relaxed Jeans (M-MIN-MB71934005-IND-NA-31-38) [M-MIN-MB71934005
4532,M-MIN-MB92834019-IND-NA-34-34,7a0107d5-be70-45e5-b26b-597d7691766b,Y,MB92834019 IND,MB92834019,IND,Cinch,Miller International,Apparel - Jeans,192584031164,89.95,,NA,34,Cinch White Label Relaxed Jeans,,Y,9232cc5e-996a-40c6-99e4-a16a7c857800,Cinch White Label Relaxed Jeans (M-MIN-MB92834019-IND-NA-34-34) [M-MIN-MB9283401
4535,M-MIN-MB92834019-IND-NA-34-36,be10fe1e-fc85-4853-ad1d-7b7bf9a491ef,Y,MB92834019 IND,MB92834019,IND,Cinch,Miller International,Apparel - Jeans,192584031300,89.95,,NA,34,Cinch White Label Relaxed Jeans,,Y,e97aeead-716e-46c4-8758-5d66cb21c22f,Cinch White Label Relaxed Jeans (M-MIN-MB92834019-IND-NA-34-36) [M-MIN-MB9283401
4622,M-MIN-MB92834019-IND-IND-33-38,ab5e9cc0-6e37-458f-bd1c-9cd0f8f62627,Y,MB92834019 IND,MB92834019,IND,Cinch,Miller International,Apparel - Jeans,,89.95,,IND,33,Cinch White Label Relaxed Jeans,,Y,bff68c13-f174-4574-a898-4e5c7e8393af,Cinch White Label Relaxed Jeans (M-MIN-MB92834019-IND-IND-33-38)
4628,M-MIN-MB71934005-IND-NA-33-34,d06667b2-596d-471e-a1c8-51f5dc0027a6,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036008,89.95,,NA,33,Cinch Carter 2.4 Relaxed Jeans,,Y,3ff90dae-f379-4928-a26d-638ea09afb56,Cinch Carter 2.4 Relaxed Jeans (M-MIN-MB71934005-IND-NA-33-34) [M-MIN-MB71934005
4652,M-MIN-MB96134001-IND-IND-32-36,25434d30-1611-4711-b5a6-17445a606005,Y,MB96134001 IND,MB96134001,IND,Cinch,Miller International,Apparel - Jeans,192584032680,89.95,,IND,32,Cinch Carter Relaxed Jeans,,Y,60b99c2d-2325-4402-bca2-09e14f718c24,Cinch Carter Relaxed Jeans (M-MIN-MB96134001-IND-IND-32-36)
4679,M-MIN-MXX1001003-AST-3.4-FL-OZ-/-100-ML,ff9cef1c-8c30-41fb-ad41-4f6a98d47ca7,Y,MXX1001003 AST,MXX1001003,AST,Cinch,Miller International,Fragrance - Cologne,192584065510,64.95,,,3.4 FL OZ / 100 ML,Dually Cologne,,Y,983a0ef6-308b-459f-bc37-f306ddb647fd,Dually Cologne (M-MIN-MXX1001003-AST-3.4-FL-OZ-/-100-ML)
4688,M-MIN-MB71934005-IND-NA-36-30,b763c605-0f2a-440e-b3a0-d393a98f4989,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036916,89.95,,NA,36,Cinch Carter 2.4 Relaxed Jeans,,Y,437fe43c-0127-49a9-8ab5-4dc0a7772fb3,Cinch Carter 2.4 Relaxed Jeans (M-MIN-MB71934005-IND-NA-36-30) [M-MIN-MB71934005
4714,M-MIN-MB71934005-IND-NA-44-30,d2fe2536-439c-4365-9f49-4d6fe178afd3,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036954,89.95,,NA,44,Cinch Carter 2.4 Relaxed Jeans,,Y,7d4c0da4-c278-4175-bc1b-c6811f00e618,Cinch Carter 2.4 Relaxed Jeans (M-MIN-MB71934005-IND-NA-44-30) [M-MIN-MB71934005
4719,M-MIN-MB71934005-IND-NA-42-30,d373e3aa-aa72-4a38-976c-00c841e6dd66,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036947,89.95,,NA,42,Cinch Carter 2.4 Relaxed Jeans,,Y,7876b373-ab37-45cd-9e2f-2df423253df8,Cinch Carter 2.4 Relaxed Jeans (M-MIN-MB71934005-IND-NA-42-30) [M-MIN-MB71934005
4727,M-MIN-MB71934005-IND-NA-40-38,1166abdb-30cb-4681-bcf4-f542abc8c8d1,Y,MB71934005 IND,MB71934005,IND,Cinch,Miller International,Apparel - Jeans,192584036534,89.95,,NA,40,Cinch Carter 2.4 Relaxed Jeans,,Y,533f8b5f-463f-45e8-9fbd-1bd5ac02d2bd,Cinch Carter 2.4 Relaxed Jeans (M-MIN-MB71934005-IND-NA-40-38) [M-MIN-MB71934005
4730,M-MIN-MB92834019-IND-NA-40-34,3a1e6b7b-ce1c-45fd-be20-7772d2a106d3,Y,MB92834019 IND,MB92834019,IND,Cinch,Miller International,Apparel - Jeans,192584031201,89.95,,NA,40,Cinch White Label Relaxed Jeans,,Y,b5187de1-c4de-477b-b749-e973026e2779,Cinch White Label Relaxed Jeans (M-MIN-MB92834019-IND-NA-40-34) [M-MIN-MB9283401
4754,K-KON-13MWJBK-NA-1T-Slim-NA,f3241d50-3f8b-42f2-8190-6a2fbcf05c04,Y,13MWJBK,13MWJBK,,Wrangler,Kontoor Brands,Apparel - Jeans,760609149868,20.95,,NA,1T Slim,Wrangler Cowboy Cut Jeans,,Y,63050385-f8cb-4126-a688-b8d870677349,Wrangler Cowboy Cut Jeans (K-KON-13MWJBK-NA-1T-Slim-NA) [K-KON-13MWJBK-NA-1T-Sli
4756,K-KON-13MWJBK-BLA-1T-Slim-NA,f20520f4-4047-473c-86f2-6b835bfbabd1,Y,13MWJBK,13MWJBK,,Wrangler,Kontoor Brands,Apparel - Jeans,,20.95,,Black,1T Slim,Wrangler Cowboy Cut Jeans,,Y,84f7a137-f0f9-4557-b5a8-ede87b024918,Wrangler Cowboy Cut Jeans (K-KON-13MWJBK-BLA-1T-Slim-NA)
4757,M-KON-42BWX-2T-Reg-NA,2eca818d-7743-4c0c-9deb-399f02cb07c6,Y,42BWX,42BWX,,Wrangler,Kontoor Brands,Apparel - Jeans,196457667375,38.95,,,2T Reg,Wrangler 20X Vintage Boot,,Y,d1968c86-3908-4d80-ad6b-34ee5c880794,Wrangler 20X Vintage Boot (M-KON-42BWX-2T-Reg-NA) [M-KON-42BWX-2T-Reg-NA]
4759,K-KON-BRT20-2T-REG-NA,fd8f6128-43c4-42d2-b15f-5cf97dec9930,Y,BRT20,BRT20,,Wrangler,Kontoor Brands,Apparel - Jeans,197150001824,38.95,,,2T REG,Wrangler Retro Relaxed Boot,,Y,9eb2cdd6-30ae-43cc-a976-0bd8bade1c7f,Wrangler Retro Relaxed Boot (K-KON-BRT20-2T-REG-NA) [K-KON-BRT20-2T-REG-NA]
4760,K-KON-13MWJBK-NA-2T-Reg-NA,d9fbd904-7071-4362-a552-1b17565429cd,Y,13MWJBK,13MWJBK,,Wrangler,Kontoor Brands,Apparel - Jeans,760609149898,20.95,,NA,2T Reg,Wrangler Cowboy Cut Jeans,,Y,4099fa14-692b-40cd-a526-dc566702834c,Wrangler Cowboy Cut Jeans (K-KON-13MWJBK-NA-2T-Reg-NA)
4761,K-KON-13MWJBK-NA-3T-SLIM-NA,2aa0f993-f53b-44f1-a8ba-a8cac524ec73,Y,13MWJBK,13MWJBK,,Wrangler,Kontoor Brands,Apparel - Jeans,760609149905,20.95,,NA,3T SLIM,Wrangler Cowboy Cut Jeans,,Y,894a9bc9-342c-477d-855b-2d1a13c8dd26,Wrangler Cowboy Cut Jeans (K-KON-13MWJBK-NA-3T-SLIM-NA) [K-KON-13MWJBK-NA-3T-SLI
4802,K-GEN-464894-190836-NEU-2,66171ec4-859c-41cd-b049-3be6866284ed,Y,464894 190836,464894,190836,,Generic Supplier,Apparel - Jeans,840031348432,28.95,,Neutral Beige,2,EquiStar Child Pullon Jod,,Y,b2aa0147-8074-4ca5-b99c-9ab94f549185,EquiStar Child Pullon Jod (K-GEN-464894-190836-NEU-2)
4813,K-JPC-464893-190455-NEU-06,47d3075e-1c77-47b2-b9ae-3a01e758037f,Y,464893 190455,464893,190455,EquiStar,JPC Equestrian,Apparel - Pants,841095530092,29.95,,Neutral Beige,06,EquiStar Child Pullon Breech,,Y,ad5afaab-96eb-4946-a5a9-de00f182152c,EquiStar Child Pullon Breech (K-JPC-464893-190455-NEU-06)
4875,W-JPC-3100WHT44R-WHI-44-R,933ef898-0510-44ef-a2a4-5b1aee8c30f7,Y,3100WHT44R,3100WHT44R,,Devon-Aire,JPC Equestrian,Apparel - Western Shirt,606182134535,39.95,,White,44 R,Ladies L/S Stretch Shirt,,Y,47953528-8f39-44cf-9d55-9a2b7ce03c41,Ladies L/S Stretch Shirt (W-JPC-3100WHT44R-WHI-44-R)
4896,A-JPC-469612-BLA-14-Reg,27bdcfc7-1bf0-43d5-a2fb-d78dd53a87a3,Y,469612,469612,,Ovation,JPC Equestrian,Apparel - Show Coat,841095686744,81.95,,Black,14 Reg,Ovation Rio Show Coat,,Y,575681b7-e412-4a71-9a56-ff7994138031,Ovation Rio Show Coat (A-JPC-469612-BLA-14-Reg)
4929,A-RHE-RF04097140-SIL-6-3/4,d070ef95-dca9-4e59-ad3b-7232035535a5,Y,RF04097140,RF04097140,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats,79521403672,89.97,,Silverbelly,6 3/4,Resistol Futurity Hat,,Y,c309ac32-4c7f-4977-b541-7b19f0bf7c24,Resistol Futurity Hat (A-RHE-RF04097140-SIL-6-3/4)
4930,A-RHE-Thunderbolt-WHI-6-3/4,f5e0196d-a031-4fa3-afb7-1d895c8a477c,Y,Thunderbolt,Thunderbolt,,Bailey,"HATCO (RHE Hatco, Inc.)",Hats,,75.00,,White,6 3/4,BaileyThunderbolt 4X Hat,,Y,ea6740b7-0dd9-4e2a-b7e6-0a1ffcf5c789,BaileyThunderbolt 4X Hat (A-RHE-Thunderbolt-WHI-6-3/4)
4938,A-RHE-D81999-SIL-8-R,9b8ef58e-dd93-4a87-8ddf-8a2f881386b1,Y,D81999,D81999,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,90.97,,Silver Belly,8 R,Resistol Rancher 4X Beaver Hat,,Y,8886dbb1-0e59-4b91-a6f0-6f36fabb74d2,Resistol Rancher 4X Beaver Hat (A-RHE-D81999-SIL-8-R)
4940,A-RHE-Quicksilver-6-3/4,ee323341-867c-4466-a3c9-b93db8ca70d2,Y,Quicksilver,Quicksilver,,Resistol,"HATCO (RHE Hatco, Inc.)",,,76.97,,,6 3/4,Resistol Quicksilver 4X at,,Y,86955e7a-129d-410b-aec4-7bbad12e08a4,Resistol Quicksilver 4X at (A-RHE-Quicksilver-6-3/4)
4944,A-RHE-D84287-SIL-7-7/8,0555da11-b969-45e6-957d-548fec5ec0d2,Y,D84287,D84287,,Resistol,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,90.97,,Silver Belly,7 7/8,Resistol Rancher 4X Hat,,Y,4ce3183a-c0f9-4f33-8436-c4df903d826e,Resistol Rancher 4X Hat (A-RHE-D84287-SIL-7-7/8)
4956,A-RHE-SF04116130-RNGE-R-SIL-6-7/8,9b203d59-0343-4648-ab63-41c7c2293107,Y,SF04116130 RNGE-R,SF04116130,RNGE-R,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,95.97,,Silverbelly,6 7/8,Stetson Range Hat,,Y,1691d86f-a82a-4c23-b3fc-35d70f9b30a2,Stetson Range Hat (A-RHE-SF04116130-RNGE-R-SIL-6-7/8)
4958,A-RHE-SF03320730-CVLY-R-BLA-7-1/4,282c2c20-8a2b-42bc-bb9a-6f338e3909df,Y,SF03320730 CVLY-R,SF03320730,CVLY-R,Stetson,"HATCO (RHE Hatco, Inc.)",Hats - Wool,,50.00,,Black,7 1/4,Stetson Cavalry Hat,,Y,ab2e0be1-63a8-455d-9838-76d65d1b202a,Stetson Cavalry Hat (A-RHE-SF03320730-CVLY-R-BLA-7-1/4)
4959,A-RHE-SF0401640-RNCH-R-SIL-7-7/8,f20cc131-38a9-4e81-8953-5d3d431b61e7,Y,SF0401640 RNCH-R,SF0401640,RNCH-R,Stetson,"HATCO (RHE Hatco, Inc.)",Accessories - Hats,795177059998,115.97,,Silverbell,7 7/8,Stetson Rancher Hat,,Y,2fb29de1-f14d-4324-a8a5-72ae0c257830,Stetson Rancher Hat (A-RHE-SF0401640-RNCH-R-SIL-7-7/8)
4964,A-HBR-RSHODRK8342M266-BW-6-3/4,73d27df9-f698-4309-a1a3-8a2ba3441e08,Y,RSHODRK8342M266,RSHODRK8342M266,,Hooey,Hooey Brands LLC,Hats - Straw,883393683844,48.97,,Black/W,6 3/4,Hooey Del Rio K,,Y,ff8c43c9-ac4e-4ddb-b85c-3a65059a2ae1,Hooey Del Rio K (A-HBR-RSHODRK8342M266-BW-6-3/4)
4965,A-HBR-RSHODRK8342M274-BW-7-1/2,7176f76a-693a-427f-b8a4-d2c595c4f001,Y,RSHODRK8342M274,RSHODRK8342M274,,Hooey,Hooey Brands LLC,Hats - Straw,,48.97,,Black/W,7 1/2,Hooey Del Rio K,,Y,44aa50dc-81d7-45ea-85b2-466f6b249213,Hooey Del Rio K (A-HBR-RSHODRK8342M274-BW-7-1/2)
